datetime,Governorate,lat,lon,PM10,PM2_5,Nitrogen_Dioxide,Sulphur_Dioxide,Carbon_Monoxide,AQI_Level,date,hour,month,year,quarter,day_of_week,is_weekend,time_bucket,season,aqi_label,health_alert,pm25_exceeds_who,pollution_solar_penalty_pct
2013-02-03,Beheira,30.75,30.75,67.86491,46.58153,4.204398,9.454027,254.21988,4,2013-02-03,0,2,2013,1,6,1,Late Night,Winter,Poor,1,1,6.99
2013-03-03,Beheira,30.75,30.75,147.25128,100.486145,1.9422715,3.3651872,183.22589,5,2013-03-03,0,3,2013,1,6,1,Late Night,Spring,Very Poor,1,1,15.07
2013-04-03,Beheira,30.75,30.75,28.412159,19.105528,1.1530006,2.1528876,158.99417,2,2013-04-03,0,4,2013,2,2,0,Late Night,Spring,Fair,0,1,2.87
2013-05-03,Beheira,30.75,30.75,29.928288,20.567484,1.4611487,2.9313014,150.27963,3,2013-05-03,0,5,2013,2,4,0,Late Night,Spring,Moderate,0,1,3.09
2013-06-03,Beheira,30.75,30.75,49.514484,34.682613,1.3632715,3.3872426,158.91537,4,2013-06-03,0,6,2013,2,0,0,Late Night,Summer,Poor,1,1,5.2
2013-07-03,Beheira,30.75,30.75,32.368122,22.695644,5.6515813,9.415544,198.07452,3,2013-07-03,0,7,2013,3,2,0,Late Night,Summer,Moderate,0,1,3.4
2013-08-03,Beheira,30.75,30.75,95.00354,60.029377,6.7586637,10.193617,289.8707,5,2013-08-03,0,8,2013,3,5,1,Late Night,Summer,Very Poor,1,1,9.0
2013-09-03,Beheira,30.75,30.75,43.437466,28.196268,3.600671,6.568371,222.8942,4,2013-09-03,0,9,2013,3,1,0,Late Night,Autumn,Poor,1,1,4.23
2013-10-03,Beheira,30.75,30.75,67.528275,45.142372,0.90408325,1.495323,123.68264,4,2013-10-03,0,10,2013,4,3,0,Late Night,Autumn,Poor,1,1,6.77
2013-11-03,Beheira,30.75,30.75,79.97357,50.14931,1.472354,3.0133834,141.84947,5,2013-11-03,0,11,2013,4,6,1,Late Night,Autumn,Very Poor,1,1,7.52
2013-12-03,Beheira,30.75,30.75,58.38331,35.728363,1.6530379,3.0235014,128.54872,4,2013-12-03,0,12,2013,4,1,0,Late Night,Winter,Poor,1,1,5.36
2013-01-04,Beheira,30.75,30.75,66.40278,36.20505,1.397072,2.9687045,136.9779,4,2013-01-04,0,1,2013,1,4,0,Late Night,Winter,Poor,1,1,5.43
2013-02-04,Beheira,30.75,30.75,39.159203,24.131168,1.1402606,2.7217765,150.71204,3,2013-02-04,0,2,2013,1,0,0,Late Night,Winter,Moderate,0,1,3.62
2013-03-04,Beheira,30.75,30.75,60.68342,36.168728,2.0412855,4.170147,156.21075,4,2013-03-04,0,3,2013,1,0,0,Late Night,Spring,Poor,1,1,5.43
2013-04-04,Beheira,30.75,30.75,30.042883,18.287323,1.0377293,2.0839934,139.48735,2,2013-04-04,0,4,2013,2,3,0,Late Night,Spring,Fair,0,1,2.74
2013-05-04,Beheira,30.75,30.75,31.771492,20.869549,1.556532,2.7868624,148.31383,3,2013-05-04,0,5,2013,2,5,1,Late Night,Spring,Moderate,0,1,3.13
2013-06-04,Beheira,30.75,30.75,32.884712,22.769995,2.475356,6.591222,205.82957,3,2013-06-04,0,6,2013,2,1,0,Late Night,Summer,Moderate,0,1,3.42
2013-07-04,Beheira,30.75,30.75,110.22939,66.93926,2.8121393,5.6070347,188.57828,5,2013-07-04,0,7,2013,3,3,0,Late Night,Summer,Very Poor,1,1,10.04
2013-08-04,Beheira,30.75,30.75,116.776505,64.60744,1.2018219,1.4754277,154.264,5,2013-08-04,0,8,2013,3,6,1,Late Night,Summer,Very Poor,1,1,9.69
2013-09-04,Beheira,30.75,30.75,61.093147,36.48131,1.0509098,2.0159519,141.59695,4,2013-09-04,0,9,2013,3,2,0,Late Night,Autumn,Poor,1,1,5.47
2013-10-04,Beheira,30.75,30.75,29.391685,20.224207,0.98837495,2.9443755,161.18642,3,2013-10-04,0,10,2013,4,4,0,Late Night,Autumn,Moderate,0,1,3.03
2013-11-04,Beheira,30.75,30.75,52.985344,32.258755,1.482664,3.7728114,181.48785,4,2013-11-04,0,11,2013,4,0,0,Late Night,Autumn,Poor,1,1,4.84
2013-12-04,Beheira,30.75,30.75,34.35866,21.433493,1.6424438,4.3060594,186.73883,3,2013-12-04,0,12,2013,4,2,0,Late Night,Winter,Moderate,0,1,3.22
2013-01-05,Beheira,30.75,30.75,35.129234,24.04579,2.2891088,4.6409807,158.51208,3,2013-01-05,0,1,2013,1,5,1,Late Night,Winter,Moderate,0,1,3.61
2013-02-05,Beheira,30.75,30.75,38.521877,26.691282,2.392237,5.2405086,168.42267,4,2013-02-05,0,2,2013,1,1,0,Late Night,Winter,Poor,1,1,4.0
2013-03-05,Beheira,30.75,30.75,68.286224,47.75893,2.563847,6.3604374,184.58592,4,2013-03-05,0,3,2013,1,1,0,Late Night,Spring,Poor,1,1,7.16
2013-04-05,Beheira,30.75,30.75,59.86135,41.214775,2.0981007,5.841855,166.33519,4,2013-04-05,0,4,2013,2,4,0,Late Night,Spring,Poor,1,1,6.18
2013-05-05,Beheira,30.75,30.75,41.135536,27.629086,2.1325476,3.9765952,143.39995,4,2013-05-05,0,5,2013,2,6,1,Late Night,Spring,Poor,1,1,4.14
2013-06-05,Beheira,30.75,30.75,29.218428,20.573225,1.5169193,5.1065855,163.45775,3,2013-06-05,0,6,2013,2,2,0,Late Night,Summer,Moderate,0,1,3.09
2013-07-05,Beheira,30.75,30.75,38.905,27.549503,1.694086,4.51314,155.27719,4,2013-07-05,0,7,2013,3,4,0,Late Night,Summer,Poor,1,1,4.13
2013-08-05,Beheira,30.75,30.75,27.550413,19.496384,3.335383,5.828383,158.17235,2,2013-08-05,0,8,2013,3,0,0,Late Night,Summer,Fair,0,1,2.92
2013-09-05,Beheira,30.75,30.75,65.46952,41.118027,1.6362904,3.3145967,129.31895,4,2013-09-05,0,9,2013,3,3,0,Late Night,Autumn,Poor,1,1,6.17
2013-10-05,Beheira,30.75,30.75,49.674667,32.969753,2.3604116,6.93035,186.16931,4,2013-10-05,0,10,2013,4,5,1,Late Night,Autumn,Poor,1,1,4.95
2013-11-05,Beheira,30.75,30.75,21.674965,13.786007,1.1966492,2.5727332,134.45891,2,2013-11-05,0,11,2013,4,1,0,Late Night,Autumn,Fair,0,0,2.07
2013-12-05,Beheira,30.75,30.75,29.096783,20.20812,1.1178074,1.8706601,131.93517,3,2013-12-05,0,12,2013,4,3,0,Late Night,Winter,Moderate,0,1,3.03
2013-01-06,Beheira,30.75,30.75,46.233707,31.1868,1.5302562,3.7618976,128.81949,4,2013-01-06,0,1,2013,1,6,1,Late Night,Winter,Poor,1,1,4.68
2013-02-06,Beheira,30.75,30.75,48.509945,30.744787,2.169837,5.0587234,139.77794,4,2013-02-06,0,2,2013,1,2,0,Late Night,Winter,Poor,1,1,4.61
2013-03-06,Beheira,30.75,30.75,25.619556,18.239916,1.2329721,3.1934063,121.866035,2,2013-03-06,0,3,2013,1,2,0,Late Night,Spring,Fair,0,1,2.74
2013-04-06,Beheira,30.75,30.75,27.352598,18.82063,1.2925653,3.189939,137.18216,2,2013-04-06,0,4,2013,2,5,1,Late Night,Spring,Fair,0,1,2.82
2013-05-06,Beheira,30.75,30.75,31.230684,21.880737,1.4186085,3.8461962,136.65346,3,2013-05-06,0,5,2013,2,0,0,Late Night,Spring,Moderate,0,1,3.28
2013-06-06,Beheira,30.75,30.75,39.193764,23.536358,1.3854973,3.7684345,135.81828,3,2013-06-06,0,6,2013,2,3,0,Late Night,Summer,Moderate,0,1,3.53
2013-07-06,Beheira,30.75,30.75,21.341066,13.092972,1.307835,3.3339233,127.59682,2,2013-07-06,0,7,2013,3,5,1,Late Night,Summer,Fair,0,0,1.96
2013-08-06,Beheira,30.75,30.75,153.66663,82.78312,1.4116879,2.200295,115.78287,5,2013-08-06,0,8,2013,3,1,0,Late Night,Summer,Very Poor,1,1,12.42
2013-09-06,Beheira,30.75,30.75,76.22418,43.73362,1.2825112,3.217451,126.74775,4,2013-09-06,0,9,2013,3,4,0,Late Night,Autumn,Poor,1,1,6.56
2013-10-06,Beheira,30.75,30.75,22.631866,16.115108,1.1482044,2.8211956,127.459854,2,2013-10-06,0,10,2013,4,6,1,Late Night,Autumn,Fair,0,1,2.42
2013-11-06,Beheira,30.75,30.75,38.149666,27.215492,2.254832,4.9820414,148.52628,4,2013-11-06,0,11,2013,4,2,0,Late Night,Autumn,Poor,1,1,4.08
2013-12-06,Beheira,30.75,30.75,33.684044,20.630068,1.2458614,2.0949073,116.03043,3,2013-12-06,0,12,2013,4,4,0,Late Night,Winter,Moderate,0,1,3.09
2013-01-07,Beheira,30.75,30.75,20.62825,14.088983,1.1204648,2.1148593,105.98587,2,2013-01-07,0,1,2013,1,0,0,Late Night,Winter,Fair,0,0,2.11
2013-02-07,Beheira,30.75,30.75,10.980784,7.488097,1.0834455,2.9615989,118.693275,1,2013-02-07,0,2,2013,1,3,0,Late Night,Winter,Good,0,0,1.12
2013-03-07,Beheira,30.75,30.75,18.949322,13.590579,1.6937165,4.3158937,133.48355,2,2013-03-07,0,3,2013,1,3,0,Late Night,Spring,Fair,0,0,2.04
2013-04-07,Beheira,30.75,30.75,27.452642,19.4741,1.8112687,4.017124,133.73143,2,2013-04-07,0,4,2013,2,6,1,Late Night,Spring,Fair,0,1,2.92
2013-05-07,Beheira,30.75,30.75,22.267614,15.64149,1.6265844,2.919137,115.37094,2,2013-05-07,0,5,2013,2,1,0,Late Night,Spring,Fair,0,1,2.35
2013-06-07,Beheira,30.75,30.75,27.54723,19.350864,1.768295,2.6771262,120.77655,2,2013-06-07,0,6,2013,2,4,0,Late Night,Summer,Fair,0,1,2.9
2013-07-07,Beheira,30.75,30.75,33.14585,23.702456,1.1941694,3.0605066,120.40374,3,2013-07-07,0,7,2013,3,6,1,Late Night,Summer,Moderate,0,1,3.56
2013-08-07,Beheira,30.75,30.75,31.43441,22.367886,1.5699258,3.4031017,129.95602,3,2013-08-07,0,8,2013,3,2,0,Late Night,Summer,Moderate,0,1,3.36
2013-09-07,Beheira,30.75,30.75,25.730742,18.298351,1.2004862,2.7117722,118.82292,2,2013-09-07,0,9,2013,3,5,1,Late Night,Autumn,Fair,0,1,2.74
2013-10-07,Beheira,30.75,30.75,14.934813,10.455096,1.6334909,2.661693,130.3566,2,2013-10-07,0,10,2013,4,0,0,Late Night,Autumn,Fair,0,0,1.57
2013-11-07,Beheira,30.75,30.75,24.775772,17.418869,1.6013389,2.6234944,123.75435,2,2013-11-07,0,11,2013,4,3,0,Late Night,Autumn,Fair,0,1,2.61
2013-12-07,Beheira,30.75,30.75,22.836275,16.146713,1.2689257,2.9148169,118.15124,2,2013-12-07,0,12,2013,4,5,1,Late Night,Winter,Fair,0,1,2.42
2013-01-08,Beheira,30.75,30.75,33.189964,23.714619,1.7471352,3.883031,145.98259,3,2013-01-08,0,1,2013,1,1,0,Late Night,Winter,Moderate,0,1,3.56
2013-02-08,Beheira,30.75,30.75,31.671106,22.770678,1.3423958,3.4245317,133.48872,3,2013-02-08,0,2,2013,1,4,0,Late Night,Winter,Moderate,0,1,3.42
2013-03-08,Beheira,30.75,30.75,15.885917,11.257043,1.5002215,2.8327918,119.683304,2,2013-03-08,0,3,2013,1,4,0,Late Night,Spring,Fair,0,0,1.69
2013-04-08,Beheira,30.75,30.75,19.336311,13.88662,1.7520379,3.1186006,118.96167,2,2013-04-08,0,4,2013,2,0,0,Late Night,Spring,Fair,0,0,2.08
2013-05-08,Beheira,30.75,30.75,23.774874,16.87522,1.9625859,3.9245834,122.16299,2,2013-05-08,0,5,2013,2,2,0,Late Night,Spring,Fair,0,1,2.53
2013-06-08,Beheira,30.75,30.75,20.989319,14.935949,1.8664068,4.236654,127.86093,2,2013-06-08,0,6,2013,2,5,1,Late Night,Summer,Fair,0,0,2.24
2013-07-08,Beheira,30.75,30.75,10.948952,7.886456,1.7257193,3.4823983,114.803345,1,2013-07-08,0,7,2013,3,0,0,Late Night,Summer,Good,0,0,1.18
2013-08-08,Beheira,30.75,30.75,20.394508,14.475177,1.3808361,3.566754,132.26932,2,2013-08-08,0,8,2013,3,3,0,Late Night,Summer,Fair,0,0,2.17
2013-09-08,Beheira,30.75,30.75,7.524022,5.3383927,1.4573616,3.3904827,149.82541,1,2013-09-08,0,9,2013,3,6,1,Late Night,Autumn,Good,0,0,0.8
2013-10-08,Beheira,30.75,30.75,11.230895,7.977633,1.5401825,3.200455,163.29506,1,2013-10-08,0,10,2013,4,1,0,Late Night,Autumn,Good,0,0,1.2
2013-11-08,Beheira,30.75,30.75,25.256212,17.880667,1.5514942,2.623609,157.17667,2,2013-11-08,0,11,2013,4,4,0,Late Night,Autumn,Fair,0,1,2.68
2013-12-08,Beheira,30.75,30.75,22.56138,16.047579,1.6202322,3.0706816,145.27725,2,2013-12-08,0,12,2013,4,6,1,Late Night,Winter,Fair,0,1,2.41
2013-01-09,Beheira,30.75,30.75,28.984232,19.145205,1.198589,2.7465034,120.31322,2,2013-01-09,0,1,2013,1,2,0,Late Night,Winter,Fair,0,1,2.87
2013-02-09,Beheira,30.75,30.75,30.38258,21.945198,1.2846783,3.2021034,129.96185,3,2013-02-09,0,2,2013,1,5,1,Late Night,Winter,Moderate,0,1,3.29
2013-03-09,Beheira,30.75,30.75,16.845205,11.120847,1.2766492,2.9310272,118.10335,2,2013-03-09,0,3,2013,1,5,1,Late Night,Spring,Fair,0,0,1.67
2013-04-09,Beheira,30.75,30.75,23.067514,15.345904,1.1295669,2.5632403,119.077225,2,2013-04-09,0,4,2013,2,1,0,Late Night,Spring,Fair,0,1,2.3
2013-05-09,Beheira,30.75,30.75,25.229156,17.259367,1.3293715,3.3919604,139.37045,2,2013-05-09,0,5,2013,2,3,0,Late Night,Spring,Fair,0,1,2.59
2013-06-09,Beheira,30.75,30.75,21.103802,14.829141,1.5857567,3.7357495,137.12737,2,2013-06-09,0,6,2013,2,6,1,Late Night,Summer,Fair,0,0,2.22
2013-07-09,Beheira,30.75,30.75,28.646582,19.957611,1.4599124,4.0850525,137.0775,2,2013-07-09,0,7,2013,3,1,0,Late Night,Summer,Fair,0,1,2.99
2013-08-09,Beheira,30.75,30.75,26.255749,16.786942,1.9884851,4.831691,142.10608,2,2013-08-09,0,8,2013,3,4,0,Late Night,Summer,Fair,0,1,2.52
2013-09-09,Beheira,30.75,30.75,24.161863,16.19776,1.268883,3.2355843,123.336914,2,2013-09-09,0,9,2013,3,0,0,Late Night,Autumn,Fair,0,1,2.43
2013-10-09,Beheira,30.75,30.75,32.472145,22.694393,1.3577008,4.105971,141.8679,3,2013-10-09,0,10,2013,4,2,0,Late Night,Autumn,Moderate,0,1,3.4
2013-11-09,Beheira,30.75,30.75,17.23663,12.0789995,1.3694959,3.3004994,126.33174,2,2013-11-09,0,11,2013,4,5,1,Late Night,Autumn,Fair,0,0,1.81
2013-12-09,Beheira,30.75,30.75,28.367594,19.438744,2.9720042,5.645006,162.36404,2,2013-12-09,0,12,2013,4,0,0,Late Night,Winter,Fair,0,1,2.92
2013-01-10,Beheira,30.75,30.75,45.967854,32.264977,2.1516116,5.2543783,153.2633,4,2013-01-10,0,1,2013,1,3,0,Late Night,Winter,Poor,1,1,4.84
2013-02-10,Beheira,30.75,30.75,47.289974,30.085743,1.2283608,2.496165,102.73955,4,2013-02-10,0,2,2013,1,6,1,Late Night,Winter,Poor,1,1,4.51
2013-03-10,Beheira,30.75,30.75,13.636281,9.098301,1.3343879,2.6074076,107.52081,1,2013-03-10,0,3,2013,1,6,1,Late Night,Spring,Good,0,0,1.36
2013-04-10,Beheira,30.75,30.75,18.69455,12.055068,0.97206086,1.8519018,113.08475,2,2013-04-10,0,4,2013,2,2,0,Late Night,Spring,Fair,0,0,1.81
2013-05-10,Beheira,30.75,30.75,27.307465,18.279707,1.0601398,2.4258497,112.98862,2,2013-05-10,0,5,2013,2,4,0,Late Night,Spring,Fair,0,1,2.74
2013-06-10,Beheira,30.75,30.75,24.299198,16.702188,1.1412838,2.5450504,121.38578,2,2013-06-10,0,6,2013,2,0,0,Late Night,Summer,Fair,0,1,2.51
2013-07-10,Beheira,30.75,30.75,25.778717,17.533012,1.2274867,2.626507,119.39839,2,2013-07-10,0,7,2013,3,2,0,Late Night,Summer,Fair,0,1,2.63
2013-08-10,Beheira,30.75,30.75,22.46452,15.1476345,1.4139048,3.0801175,124.66343,2,2013-08-10,0,8,2013,3,5,1,Late Night,Summer,Fair,0,1,2.27
2013-09-10,Beheira,30.75,30.75,37.53348,23.769985,1.8820956,4.4338436,136.27846,3,2013-09-10,0,9,2013,3,1,0,Late Night,Autumn,Moderate,0,1,3.57
2013-10-10,Beheira,30.75,30.75,21.56753,14.551404,1.8131516,3.4768276,130.70433,2,2013-10-10,0,10,2013,4,3,0,Late Night,Autumn,Fair,0,0,2.18
2013-11-10,Beheira,30.75,30.75,32.01626,22.437576,1.6298529,4.1739554,141.5368,3,2013-11-10,0,11,2013,4,6,1,Late Night,Autumn,Moderate,0,1,3.37
2013-12-10,Beheira,30.75,30.75,29.74076,19.812887,1.6185056,3.6762345,114.940025,2,2013-12-10,0,12,2013,4,1,0,Late Night,Winter,Fair,0,1,2.97
2013-01-11,Beheira,30.75,30.75,42.3006,28.760155,1.992379,4.2479086,147.94576,4,2013-01-11,0,1,2013,1,4,0,Late Night,Winter,Poor,1,1,4.31
2013-02-11,Beheira,30.75,30.75,55.000557,36.629898,3.2278209,4.0040503,151.85559,4,2013-02-11,0,2,2013,1,0,0,Late Night,Winter,Poor,1,1,5.49
2013-03-11,Beheira,30.75,30.75,52.896667,36.556686,2.1074655,5.3848906,158.98854,4,2013-03-11,0,3,2013,1,0,0,Late Night,Spring,Poor,1,1,5.48
2013-04-11,Beheira,30.75,30.75,34.328876,24.235987,2.9802961,5.652737,145.32623,3,2013-04-11,0,4,2013,2,3,0,Late Night,Spring,Moderate,0,1,3.64
2013-05-11,Beheira,30.75,30.75,46.673107,33.378227,1.5860267,3.844434,139.74597,4,2013-05-11,0,5,2013,2,5,1,Late Night,Spring,Poor,1,1,5.01
2013-06-11,Beheira,30.75,30.75,42.1594,30.274805,2.9316597,5.2496605,180.01129,4,2013-06-11,0,6,2013,2,1,0,Late Night,Summer,Poor,1,1,4.54
2013-07-11,Beheira,30.75,30.75,132.3524,80.25029,3.555985,4.811227,142.98088,5,2013-07-11,0,7,2013,3,3,0,Late Night,Summer,Very Poor,1,1,12.04
2013-08-11,Beheira,30.75,30.75,80.411835,52.661106,4.2089734,4.953847,168.66293,5,2013-08-11,0,8,2013,3,6,1,Late Night,Summer,Very Poor,1,1,7.9
2013-09-11,Beheira,30.75,30.75,52.48785,34.34377,2.0962248,3.2323442,126.08612,4,2013-09-11,0,9,2013,3,2,0,Late Night,Autumn,Poor,1,1,5.15
2013-10-11,Beheira,30.75,30.75,75.10255,54.082874,1.9483253,4.452545,159.55658,5,2013-10-11,0,10,2013,4,4,0,Late Night,Autumn,Very Poor,1,1,8.11
2013-11-11,Beheira,30.75,30.75,55.65471,39.473095,3.5299437,5.719869,162.27101,4,2013-11-11,0,11,2013,4,0,0,Late Night,Autumn,Poor,1,1,5.92
2013-12-11,Beheira,30.75,30.75,48.323044,34.56762,2.2353206,5.2630754,160.3235,4,2013-12-11,0,12,2013,4,2,0,Late Night,Winter,Poor,1,1,5.19
2013-01-12,Beheira,30.75,30.75,82.71059,57.160492,19.67437,14.050784,337.10068,5,2013-01-12,0,1,2013,1,5,1,Late Night,Winter,Very Poor,1,1,8.57
2013-02-12,Beheira,30.75,30.75,68.62638,44.521584,7.8208117,8.107804,247.77989,4,2013-02-12,0,2,2013,1,1,0,Late Night,Winter,Poor,1,1,6.68
2013-03-12,Beheira,30.75,30.75,50.582344,32.301613,4.1454725,4.0868144,189.60663,4,2013-03-12,0,3,2013,1,1,0,Late Night,Spring,Poor,1,1,4.85
2013-04-12,Beheira,30.75,30.75,27.919895,18.284311,1.9753898,2.241336,136.60883,2,2013-04-12,0,4,2013,2,4,0,Late Night,Spring,Fair,0,1,2.74
2013-05-12,Beheira,30.75,30.75,18.046307,11.871521,1.5514872,1.9286972,126.651,2,2013-05-12,0,5,2013,2,6,1,Late Night,Spring,Fair,0,0,1.78
2013-06-12,Beheira,30.75,30.75,20.3122,14.067837,1.401719,2.4205065,137.90855,2,2013-06-12,0,6,2013,2,2,0,Late Night,Summer,Fair,0,0,2.11
2013-07-12,Beheira,30.75,30.75,11.365103,7.931817,1.3078634,2.3028405,128.64806,1,2013-07-12,0,7,2013,3,4,0,Late Night,Summer,Good,0,0,1.19
2013-08-12,Beheira,30.75,30.75,22.558311,14.800378,1.5829997,2.3868551,122.304985,2,2013-08-12,0,8,2013,3,0,0,Late Night,Summer,Fair,0,0,2.22
2013-09-12,Beheira,30.75,30.75,16.525406,10.727775,1.2600367,2.1485674,126.132744,2,2013-09-12,0,9,2013,3,3,0,Late Night,Autumn,Fair,0,0,1.61
2013-10-12,Beheira,30.75,30.75,17.212244,11.732937,2.1249166,2.1921096,137.41595,2,2013-10-12,0,10,2013,4,5,1,Late Night,Autumn,Fair,0,0,1.76
2013-11-12,Beheira,30.75,30.75,38.50414,21.997948,2.0227332,2.4632528,137.19063,3,2013-11-12,0,11,2013,4,1,0,Late Night,Autumn,Moderate,0,1,3.3
2013-12-12,Beheira,30.75,30.75,27.86362,16.975548,1.5462149,1.9825847,129.14326,2,2013-12-12,0,12,2013,4,3,0,Late Night,Winter,Fair,0,1,2.55
2014-01-01,Beheira,30.75,30.75,32.5457,23.495205,5.758987,3.7931614,192.5023,3,2014-01-01,0,1,2014,1,2,0,Late Night,Winter,Moderate,0,1,3.52
2014-02-01,Beheira,30.75,30.75,35.2461,25.700842,2.8434458,3.6058054,186.79459,4,2014-02-01,0,2,2014,1,5,1,Late Night,Winter,Poor,1,1,3.86
2014-03-01,Beheira,30.75,30.75,50.64328,35.900486,3.4113967,3.5009294,194.4322,4,2014-03-01,0,3,2014,1,5,1,Late Night,Spring,Poor,1,1,5.39
2014-04-01,Beheira,30.75,30.75,28.341446,20.000471,4.116298,3.828518,170.25133,3,2014-04-01,0,4,2014,2,1,0,Late Night,Spring,Moderate,0,1,3.0
2014-05-01,Beheira,30.75,30.75,31.685772,22.00784,3.978687,3.7931614,177.26007,3,2014-05-01,0,5,2014,2,3,0,Late Night,Spring,Moderate,0,1,3.3
2014-06-01,Beheira,30.75,30.75,46.556805,33.22498,5.094914,5.8660135,224.9038,4,2014-06-01,0,6,2014,2,6,1,Late Night,Summer,Poor,1,1,4.98
2014-07-01,Beheira,30.75,30.75,37.729935,26.762165,6.1393123,10.823101,245.43744,4,2014-07-01,0,7,2014,3,1,0,Late Night,Summer,Poor,1,1,4.01
2014-08-01,Beheira,30.75,30.75,43.81923,31.384161,7.8835382,8.272536,308.1707,4,2014-08-01,0,8,2014,3,4,0,Late Night,Summer,Poor,1,1,4.71
2014-09-01,Beheira,30.75,30.75,53.055374,33.6961,4.061451,4.002686,178.54341,4,2014-09-01,0,9,2014,3,0,0,Late Night,Autumn,Poor,1,1,5.05
2014-10-01,Beheira,30.75,30.75,22.618338,15.839931,2.5943577,3.872401,164.78152,2,2014-10-01,0,10,2014,4,2,0,Late Night,Autumn,Fair,0,1,2.38
2014-11-01,Beheira,30.75,30.75,33.07997,23.323366,2.5839696,4.146955,175.77037,3,2014-11-01,0,11,2014,4,5,1,Late Night,Autumn,Moderate,0,1,3.5
2014-12-01,Beheira,30.75,30.75,18.81915,13.028966,2.6522813,2.6197994,136.50977,2,2014-12-01,0,12,2014,4,0,0,Late Night,Winter,Fair,0,0,1.95
2014-01-02,Beheira,30.75,30.75,29.286638,20.52616,9.327361,7.268454,207.52692,3,2014-01-02,0,1,2014,1,3,0,Late Night,Winter,Moderate,0,1,3.08
2014-02-02,Beheira,30.75,30.75,35.815445,25.144344,12.356632,18.832792,388.0751,4,2014-02-02,0,2,2014,1,6,1,Late Night,Winter,Poor,1,1,3.77
2014-03-02,Beheira,30.75,30.75,39.56916,27.779379,4.4837904,5.833158,203.29997,4,2014-03-02,0,3,2014,1,6,1,Late Night,Spring,Poor,1,1,4.17
2014-04-02,Beheira,30.75,30.75,17.411139,12.040345,1.5370134,2.1227605,150.07712,2,2014-04-02,0,4,2014,2,2,0,Late Night,Spring,Fair,0,0,1.81
2014-05-02,Beheira,30.75,30.75,21.562073,15.1604805,4.4482417,6.0366573,194.78831,2,2014-05-02,0,5,2014,2,4,0,Late Night,Spring,Fair,0,1,2.27
2014-06-02,Beheira,30.75,30.75,26.675423,18.581034,4.9599676,4.781498,201.70418,2,2014-06-02,0,6,2014,2,0,0,Late Night,Summer,Fair,0,1,2.79
2014-07-02,Beheira,30.75,30.75,23.77567,16.65802,4.151782,4.2385864,196.48961,2,2014-07-02,0,7,2014,3,2,0,Late Night,Summer,Fair,0,1,2.5
2014-08-02,Beheira,30.75,30.75,25.689816,18.067226,3.129105,3.9406133,173.5216,2,2014-08-02,0,8,2014,3,5,1,Late Night,Summer,Fair,0,1,2.71
2014-09-02,Beheira,30.75,30.75,47.79878,33.383457,4.195438,8.144411,236.07028,4,2014-09-02,0,9,2014,3,1,0,Late Night,Autumn,Poor,1,1,5.01
2014-10-02,Beheira,30.75,30.75,42.887676,30.061926,5.9788146,5.94639,239.84476,4,2014-10-02,0,10,2014,4,3,0,Late Night,Autumn,Poor,1,1,4.51
2014-11-02,Beheira,30.75,30.75,38.16308,26.463,5.542321,4.877393,199.68802,4,2014-11-02,0,11,2014,4,6,1,Late Night,Autumn,Poor,1,1,3.97
2014-12-02,Beheira,30.75,30.75,60.498905,42.530247,5.6214404,13.596377,276.32486,4,2014-12-02,0,12,2014,4,1,0,Late Night,Winter,Poor,1,1,6.38
2014-01-03,Beheira,30.75,30.75,24.360815,16.91069,8.228734,13.341832,262.9046,2,2014-01-03,0,1,2014,1,4,0,Late Night,Winter,Fair,0,1,2.54
2014-02-03,Beheira,30.75,30.75,535.8165,327.71686,1.5357771,2.5548842,144.50655,5,2014-02-03,0,2,2014,1,0,0,Late Night,Winter,Very Poor,1,1,30.0
2014-03-03,Beheira,30.75,30.75,241.76193,157.71104,5.2636533,5.8936396,215.46294,5,2014-03-03,0,3,2014,1,0,0,Late Night,Spring,Very Poor,1,1,23.66
2014-04-03,Beheira,30.75,30.75,133.48727,83.29459,1.7194239,2.5250983,153.12332,5,2014-04-03,0,4,2014,2,3,0,Late Night,Spring,Very Poor,1,1,12.49
2014-05-03,Beheira,30.75,30.75,190.33582,112.3546,2.5733826,3.5175846,148.01341,5,2014-05-03,0,5,2014,2,5,1,Late Night,Spring,Very Poor,1,1,16.85
2014-06-03,Beheira,30.75,30.75,98.22429,54.59492,2.2815983,4.7543836,171.58563,5,2014-06-03,0,6,2014,2,1,0,Late Night,Summer,Very Poor,1,1,8.19
2014-07-03,Beheira,30.75,30.75,126.82654,81.339066,9.616474,14.51258,253.94681,5,2014-07-03,0,7,2014,3,3,0,Late Night,Summer,Very Poor,1,1,12.2
2014-08-03,Beheira,30.75,30.75,45.636852,29.328476,1.6267123,3.4794993,147.7019,4,2014-08-03,0,8,2014,3,6,1,Late Night,Summer,Poor,1,1,4.4
2014-09-03,Beheira,30.75,30.75,33.35663,24.220072,2.9576087,4.1717386,160.21431,3,2014-09-03,0,9,2014,3,2,0,Late Night,Autumn,Moderate,0,1,3.63
2014-10-03,Beheira,30.75,30.75,13.092858,7.903054,1.2958907,1.6076456,144.91599,1,2014-10-03,0,10,2014,4,4,0,Late Night,Autumn,Good,0,0,1.19
